 PF10417	PF10417
 PF15036	PF07686
 PF18611	PF09240
 PF18611	PF07686
 PF00727	PF00041
 PF00727	PF18001
 PF00727	PF09238
 PF00727	PF09240
 PF00727	PF07686
 PF09238	PF09238
 PF09238	PF07686
 PF02025	PF02025
 PF02025	PF09240
 PF00489	PF00041
 PF00489	PF00489
 PF00489	PF09240
 PF00489	PF13855
 PF00489	PF07686
 PF09240	PF00041
 PF09240	PF00047
 PF09240	PF18001
 PF09240	PF09240
 PF09240	PF06328
 PF09240	PF01291
 PF01415	PF00041
 PF00048	PF00048
 PF00048	PF09213
 PF00048	PF02250
 PF00048	PF07686
 PF01787	PF01787
 PF15711	PF15711
 PF01450	PF01450
 PF01450	PF07991
 PF00920	PF00920
 PF07991	PF07991
 PF08397	PF08397
 PF05046	PF14978
 PF05046	PF00828
 PF05046	PF00573
 PF12257	PF06218
 PF15593	PF15593
 PF15598	PF14021
 PF18591	PF18590
 PF18642	PF18650
 PF18642	PF13402
 PF18650	PF18642
 PF18650	PF13402
 PF00478	PF00478
 PF07024	PF14559
 PF18773	PF02792
 PF18773	PF00071
 PF18773	PF00076
 PF18773	PF00179
 PF18806	PF00071
 PF18808	PF18829
 PF18808	PF00071
 PF07826	PF07826
 PF00817	PF00817
 PF00817	PF11799
 PF00817	PF11798
 PF11799	PF11799
 PF11799	PF11798
 PF11799	PF00705
 PF17627	PF17627
 PF17627	PF00787
 PF03941	PF00069
 PF12178	PF10444
 PF04227	PF04227
 PF12998	PF12998
 PF12998	PF01853
 PF12998	PF09340
 PF02974	PF00413
 PF02974	PF13583
 PF11417	PF11417
 PF08246	PF08246
 PF08246	PF00112
 PF03995	PF03995
 PF09394	PF09394
 PF09394	PF00112
 PF09394	PF02201
 PF10467	PF10467
 PF10467	PF00112
 PF11714	PF00089
 PF10468	PF00246
 PF13734	PF13734
 PF13734	PF01640
 PF12628	PF00112
 PF11720	PF11720
 PF05922	PF00082
 PF05922	PF07686
 PF00876	PF00876
 PF01658	PF01658
 PF00459	PF00459
 PF00459	PF00467
 PF00459	PF04997
 PF00459	PF04560
 PF05770	PF17927
 PF08709	PF08709
 PF08709	PF02815
 PF08709	PF08454
 PF08709	PF01365
 PF19427	PF19427
 PF19427	PF13424
 PF19427	PF13176
 PF16748	PF13424
 PF16748	PF13176
 PF16748	PF13181
 PF07281	PF07281
 PF07281	PF12349
 PF00049	PF00041
 PF00049	PF07679
 PF00049	PF00049
 PF00049	PF00675
 PF00049	PF05193
 PF00049	PF16187
 PF00049	PF01030
 PF00049	PF00086
 PF00049	PF07686
 PF06090	PF06090
 PF17921	PF18103
 PF02022	PF02022
 PF02022	PF11467
 PF02022	PF00665
 PF00357	PF08725
 PF08441	PF08441
 PF08441	PF00362
 PF08441	PF07965
 PF08441	PF17205
 PF00362	PF00041
 PF00362	PF00362
 PF00362	PF00073
 PF00362	PF00299
 PF00362	PF00688
 PF00362	PF07686
 PF07965	PF08441
 PF07965	PF00092
 PF14890	PF14890
 PF14890	PF11976
 PF09294	PF09294
 PF09294	PF00143
 PF09294	PF01108
 PF09294	PF07686
 PF00143	PF00047
 PF00143	PF00143
 PF00143	PF01108
 PF00143	PF07686
 PF12354	PF12799
 PF12354	PF13855
 PF12354	PF08191
 PF07979	PF07979
 PF07979	PF03549
 PF01348	PF00078
 PF19435	PF10221
 PF19435	PF13519
 PF20504	PF10221
 PF14750	PF14750
 PF14750	PF14838
 PF10189	PF15925
 PF10189	PF01336
 PF14838	PF00149
 PF19031	PF00071
 PF09134	PF09134
 PF03519	PF03519
 PF03519	PF09052
 PF04741	PF04741
 PF00552	PF02022
 PF00552	PF00552
 PF00552	PF00665
 PF00520	PF00027
 PF00520	PF00520
 PF00520	PF08412
 PF00520	PF03520
 PF00520	PF17491
 PF00520	PF08016
 PF00520	PF06459
 PF00520	PF07740
 PF00520	PF00451
 PF00520	PF00537
 PF00520	PF07686
 PF00520	PF13768
 PF00520	PF08399
 PF07885	PF07885
 PF07885	PF03530
 PF07885	PF00451
 PF07885	PF02254
 PF07885	PF07686
 PF08412	PF00027
 PF03278	PF03278
 PF03278	PF00071
 PF05925	PF00071
 PF03770	PF03770
 PF04979	PF00149
 PF01715	PF01715
 PF01745	PF01745
 PF02121	PF02121
 PF00612	PF00612
 PF00612	PF00063
 PF16453	PF01369
 PF12185	PF11976
 PF12185	PF00179
 PF06135	PF06135
 PF00605	PF00170
 PF00605	PF00605
 PF10401	PF10401
 PF10401	PF01017
 PF01007	PF01007
 PF01007	PF17655
 PF17655	PF07885
 PF17655	PF17655
 PF17655	PF00400
 PF18673	PF18673
 PF10634	PF10634
 PF02174	PF08725
 PF02174	PF02174
 PF02174	PF00169
 PF06215	PF06215
 PF02060	PF00520
 PF20141	PF08263
 PF20141	PF00560
 PF20141	PF13516
 PF20141	PF13855
 PF06437	PF06437
 PF00857	PF00857
 PF00180	PF00180
 PF00180	PF18324
 PF18161	PF18161
 PF01128	PF01128
 PF01128	PF18706
 PF01128	PF02542
 PF03398	PF03398
 PF01695	PF01695
 PF06246	PF08083
 PF06246	PF00160
 PF06246	PF04502
 PF06246	PF16131
 PF04183	PF04183
 PF01156	PF01156
 PF08816	PF08816
 PF08816	PF00062
 PF15005	PF15005
 PF15005	PF16706
 PF16706	PF16706
 PF01608	PF01608
 PF01608	PF08913
 PF01398	PF19445
 PF01398	PF01398
 PF01398	PF13012
 PF01398	PF01399
 PF01398	PF01851
 PF01398	PF08084
 PF01398	PF16450
 PF01398	PF12134
 PF01398	PF18098
 PF01398	PF02889
 PF01398	PF00240
 PF01398	PF07686
 PF01398	PF13519
 PF01419	PF01419
 PF01419	PF01344
 PF14804	PF01424
 PF09425	PF14215
 PF09425	PF18791
 PF06585	PF06585
 PF17811	PF02373
 PF17811	PF00628
 PF16471	PF16471
 PF16471	PF13424
 PF16668	PF16668
 PF02373	PF02373
 PF02373	PF02375
 PF02373	PF00628
 PF08007	PF08007
 PF08007	PF20514
 PF02375	PF02375
 PF02099	PF02099
 PF02099	PF00240
 PF01486	PF01486
 PF02149	PF00069
 PF02149	PF00627
 PF07688	PF07688
 PF07688	PF07689
 PF07689	PF07689
 PF08810	PF08810
 PF08580	PF08580
 PF10541	PF07738
 PF16197	PF16197
 PF16197	PF00109
 PF16197	PF02801
 PF13925	PF13925
 PF00050	PF00050
 PF00050	PF00082
 PF00050	PF10591
 PF00050	PF00089
 PF07648	PF07648
 PF07648	PF00019
 PF07648	PF00089
 PF12309	PF12309
 PF12309	PF00225
 PF03520	PF03520
 PF07071	PF07071
 PF06293	PF00550
 PF03814	PF03814
 PF03814	PF02669
 PF03814	PF09604
 PF02702	PF02702
 PF04962	PF04962
 PF01344	PF01344
 PF01344	PF13415
 PF01344	PF13418
 PF01344	PF13964
 PF01344	PF07686
 PF13418	PF13418
 PF13418	PF13854
 PF00109	PF00109
 PF00109	PF02801
 PF00109	PF00550
 PF13723	PF00109
 PF13723	PF02801
 PF02801	PF00106
 PF02801	PF00109
 PF02801	PF02801
 PF02801	PF16073
 PF00013	PF00013
 PF00013	PF16274
 PF00013	PF01138
 PF00013	PF00575
 PF00013	PF16544
 PF07650	PF07650
 PF07650	PF17214
 PF07650	PF16661
 PF07650	PF08523
 PF07650	PF01926
 PF07650	PF00338
 PF07650	PF00253
 PF07650	PF00833
 PF07650	PF00189
 PF07650	PF00562
 PF07650	PF00076
 PF07650	PF03501
 PF13083	PF13083
 PF13083	PF01424
 PF13184	PF01029
 PF13184	PF07498
 PF13184	PF00338
 PF13184	PF00575
 PF15985	PF10175
 PF15985	PF18311
 PF15985	PF00575
 PF17214	PF16661
 PF17903	PF17903
 PF17903	PF00411
 PF17903	PF01015
 PF17904	PF18336
 PF14714	PF01926
 PF03882	PF03882
 PF03882	PF04310
 PF03882	PF04288
 PF03882	PF17192
 PF03882	PF13558
 PF04383	PF04383
 PF14531	PF14531
 PF03618	PF03618
 PF16767	PF16767
 PF16474	PF16474
 PF18124	PF00412
 PF00225	PF00225
 PF00225	PF16183
 PF00225	PF16796
 PF00225	PF01547
 PF00225	PF00091
 PF00225	PF03953
 PF16183	PF16183
 PF08568	PF08568
 PF08568	PF12678
 PF02172	PF07988
 PF02172	PF02173
 PF03037	PF03037
 PF18210	PF18210
 PF07827	PF07827
 PF07827	PF01909
 PF16509	PF16509
 PF06613	PF06613
 PF00467	PF02357
 PF00467	PF17136
 PF00467	PF01777
 PF00467	PF01199
 PF00467	PF00338
 PF00467	PF00900
 PF00467	PF01193
 PF00467	PF00623
 PF00467	PF00562
 PF00467	PF04560
 PF00467	PF00575
 PF00467	PF06093
 PF09044	PF09044
 PF08659	PF08659
 PF08659	PF14765
 PF08659	PF07686
 PF00051	PF00051
 PF00051	PF00024
 PF00051	PF01437
 PF00051	PF00073
 PF00051	PF01403
 PF00051	PF00089
 PF00051	PF00021
 PF00051	PF07686
 PF00051	PF12107
 PF00051	PF01822
 PF19298	PF00355
 PF08433	PF08433
 PF02735	PF02735
 PF02735	PF03730
 PF02735	PF03731
 PF00014	PF00014
 PF00014	PF07502
 PF00014	PF00246
 PF00014	PF00949
 PF00014	PF00068
 PF00014	PF00089
 PF00014	PF07686
 PF00197	PF00197
 PF00197	PF00082
 PF00197	PF00085
 PF00197	PF00089
 PF03730	PF03731
 PF03730	PF08785
 PF03730	PF02037
 PF03731	PF03731
 PF03731	PF02037
 PF03731	PF09302
 PF02442	PF02442
 PF02442	PF07686
 PF02828	PF02828
 PF02828	PF09058
 PF02828	PF09045
 PF09058	PF09058
 PF09045	PF09045
 PF09045	PF09060
 PF09060	PF09060
 PF09784	PF00252
 PF09784	PF00327
 PF05047	PF00384
 PF05047	PF14978
 PF05047	PF14943
 PF05047	PF09326
 PF05047	PF10501
 PF05047	PF00366
 PF05383	PF00076
 PF09220	PF09220
 PF02502	PF02502
 PF00356	PF00356
 PF00356	PF00532
 PF00356	PF13377
 PF00753	PF00753
 PF00753	PF16661
 PF00753	PF07521
 PF00753	PF17770
 PF12706	PF12706
 PF12706	PF07521
 PF13483	PF13483
 PF14597	PF14597
 PF16661	PF16661
 PF16661	PF07521
 PF10282	PF10282
 PF09508	PF17386
 PF09508	PF17385
 PF01306	PF01306
 PF01306	PF07686
 PF09271	PF09271
 PF09271	PF09596
 PF09271	PF20144
 PF00961	PF00961
 PF00961	PF14528
 PF03161	PF03161
 PF14528	PF14528
 PF14527	PF10298
 PF02264	PF02264
 PF00053	PF00041
 PF00053	PF00053
 PF00053	PF00055
 PF00053	PF00058
 PF00053	PF06534
 PF00054	PF00054
 PF00054	PF02210
 PF00054	PF06009
 PF00054	PF00058
 PF02210	PF02210
 PF02210	PF06009
 PF02210	PF06312
 PF13385	PF20578
 PF00055	PF00041
 PF00055	PF13306
 PF00055	PF13855
 PF01299	PF01299
 PF15454	PF08923
 PF15454	PF16818
 PF16672	PF16672
 PF16672	PF08923
 PF16672	PF03259
 PF12544	PF12544
 PF12544	PF04055
 PF05147	PF05147
 PF14028	PF14028
 PF14028	PF04738
 PF04738	PF04738
 PF05609	PF05609
 PF05609	PF06309
 PF05609	PF07686
 PF11560	PF11560
 PF16448	PF16448
 PF16448	PF06035
 PF09861	PF09861
 PF04031	PF04031
 PF17861	PF17861
 PF06907	PF00246
 PF00500	PF00500
 PF00500	PF07686
 PF01273	PF01273
 PF01273	PF02886
 PF01273	PF01547
 PF17386	PF09508
 PF17386	PF17385
 PF17385	PF09508
 PF17385	PF17385
 PF02450	PF02450
 PF02450	PF07686
 PF09798	PF09798
 PF18599	PF18599
 PF04072	PF04072
 PF04072	PF00149
 PF04792	PF04792
 PF04792	PF07686
 PF18306	PF18306
 PF02866	PF02866
 PF02866	PF00056
 PF00056	PF00056
 PF02615	PF02615
 PF18566	PF18566
 PF00057	PF00057
 PF00057	PF00058
 PF00057	PF01823
 PF00057	PF00974
 PF00057	PF00073
 PF00057	PF00530
 PF00057	PF00084
 PF00057	PF09014
 PF00057	PF00089
 PF00057	PF00090
 PF00058	PF00058
 PF00058	PF05463
 PF00058	PF07686
 PF17969	PF03734
 PF00059	PF00040
 PF00059	PF00059
 PF00059	PF08391
 PF00059	PF12216
 PF00059	PF00129
 PF00059	PF14586
 PF00059	PF09006
 PF00059	PF00229
 PF00059	PF00092
 PF03388	PF03388
 PF00139	PF00139
 PF00139	PF00405
 PF18560	PF00112
 PF11467	PF11467
 PF11467	PF05053
 PF11467	PF00665
 PF11467	PF07686
 PF05612	PF05612
 PF18654	PF18654
 PF07858	PF07858
 PF03020	PF08198
 PF04004	PF03985
 PF04004	PF04563
 PF06421	PF06421
 PF18227	PF18227
 PF18227	PF18172
 PF18227	PF00071
 PF18172	PF18172
 PF18172	PF18640
 PF18172	PF00071
 PF08502	PF08502
 PF14795	PF00133
 PF09127	PF01433
 PF09127	PF17900
 PF07968	PF07968
 PF07968	PF07686
 PF07968	PF00092
 PF03588	PF03588
 PF01819	PF01819
 PF01819	PF03863
 PF01726	PF01726
 PF01726	PF00717
 PF11488	PF11488
 PF00556	PF00556
 PF00556	PF00124
 PF00556	PF03967
 PF00556	PF11511
 PF16881	PF04055
 PF17916	PF00412
 PF18641	PF18641
 PF18641	PF00071
 PF17971	PF18207
 PF01291	PF01291
 PF07746	PF02900
 PF00549	PF00549
 PF19045	PF13607
 PF02900	PF02900
 PF13298	PF13298
 PF02834	PF02834
 PF18330	PF18330
 PF18330	PF09414
 PF00060	PF00060
 PF00060	PF10613
 PF00060	PF00822
 PF00060	PF00497
 PF10613	PF10613
 PF10613	PF00822
 PF10613	PF00497
 PF00412	PF00412
 PF00412	PF13855
 PF00412	PF07686
 PF00412	PF00568
 PF09585	PF09585
 PF10044	PF10044
 PF10044	PF19438
 PF00538	PF00538
 PF04454	PF04454
 PF03583	PF03583
 PF00151	PF00151
 PF00151	PF01477
 PF03893	PF03893
 PF03893	PF01764
 PF01674	PF01674
 PF01764	PF03893
 PF01764	PF01764
 PF01764	PF07686
 PF03280	PF03280
 PF00657	PF00657
 PF13472	PF13472
 PF13472	PF00400
 PF16255	PF16255
 PF12888	PF12888
 PF12888	PF00593
 PF16876	PF16876
 PF04571	PF08235
 PF12103	PF12103
 PF00061	PF00041
 PF00061	PF00061
 PF00061	PF01823
 PF00061	PF00341
 PF00061	PF00576
 PF00061	PF07686
 PF08212	PF08212
 PF12702	PF12702
 PF14651	PF14651
 PF16585	PF16585
 PF17186	PF17186
 PF00820	PF00820
 PF00820	PF07686
 PF03260	PF03260
 PF04200	PF04200
 PF06804	PF06804
 PF06804	PF07244
 PF06804	PF04355
 PF06804	PF13525
 PF00921	PF00921
 PF17294	PF17294
 PF01441	PF01441
 PF03180	PF03180
 PF07553	PF07553
 PF08794	PF08794
 PF08794	PF00084
 PF08794	PF07686
 PF00305	PF00305
 PF00305	PF01477
 PF03279	PF03279
 PF10437	PF10437
 PF08513	PF08513
 PF08513	PF12090
 PF17814	PF17814
 PF17814	PF07808
 PF08366	PF00400
 PF01451	PF01451
 PF01451	PF00085
 PF12211	PF12211
 PF08235	PF08235
 PF03195	PF03195
 PF18417	PF18417
 PF18417	PF17990
 PF17990	PF17990
 PF03548	PF03548
 PF03548	PF12704
 PF17131	PF17131
 PF03550	PF03550
 PF20436	PF05362
 PF20436	PF01078
 PF13774	PF13774
 PF13774	PF08033
 PF13774	PF04811
 PF13774	PF00957
 PF18639	PF18639
 PF05362	PF05362
 PF02190	PF02190
 PF02190	PF10433
 PF02190	PF03226
 PF02190	PF00096
 PF09924	PF09924
 PF03067	PF03067
 PF13036	PF13036
 PF04728	PF04728
 PF10738	PF10738
 PF02169	PF02169
 PF04348	PF04348
 PF07161	PF07161
 PF07007	PF07007
 PF06835	PF06835
 PF06835	PF03739
 PF04453	PF04453
 PF04453	PF04390
 PF03968	PF03968
 PF04390	PF04390
 PF03739	PF03739
 PF03331	PF03331
 PF06230	PF17930
 PF02606	PF02606
 PF04970	PF04970
 PF01463	PF13855
 PF01463	PF02191
 PF16920	PF00047
 PF16920	PF13855
 PF09738	PF09738
 PF01462	PF01462
 PF01462	PF13306
 PF01462	PF13855
 PF01462	PF00062
 PF01462	PF00092
 PF08263	PF08263
 PF08263	PF00560
 PF08263	PF13516
 PF08263	PF13855
 PF08263	PF05498
 PF00560	PF08263
 PF00560	PF00560
 PF00560	PF12799
 PF00560	PF13306
 PF00560	PF13516
 PF00560	PF13855
 PF18837	PF13855
 PF12799	PF12799
 PF12799	PF13516
 PF12799	PF13855
 PF12799	PF08191
 PF12799	PF12777
 PF12799	PF07714
 PF12799	PF00312
 PF12799	PF00018
 PF12799	PF01833
 PF12799	PF07686
 PF12799	PF18212
 PF13306	PF13306
 PF13306	PF13855
 PF13306	PF16077
 PF13306	PF07686
 PF13516	PF13516
 PF13516	PF13855
 PF13516	PF18779
 PF13516	PF00069
 PF13516	PF00074
 PF13855	PF00047
 PF13855	PF00059
 PF13855	PF01463
 PF13855	PF01462
 PF13855	PF08263
 PF13855	PF13855
 PF13855	PF08191
 PF13855	PF00062
 PF13855	PF02191
 PF13855	PF07714
 PF13855	PF05498
 PF13855	PF01421
 PF13855	PF00017
 PF13855	PF16077
 PF13855	PF00688
 PF13855	PF00019
 PF13855	PF01833
 PF13855	PF00089
 PF13855	PF00090
 PF13855	PF07686
 PF13855	PF00092
 PF13855	PF18212
 PF14580	PF14580
 PF14580	PF01423
 PF14580	PF00149
 PF14580	PF00076
 PF14580	PF13893
 PF14580	PF16891
 PF08191	PF01403
 PF18779	PF18779
 PF18779	PF00074
 PF01816	PF01816
 PF18139	PF18139
 PF01423	PF01423
 PF01423	PF05391
 PF01423	PF03194
 PF01423	PF04112
 PF01423	PF09770
 PF01423	PF12134
 PF01423	PF16842
 PF01423	PF13297
 PF01423	PF16837
 PF01423	PF04938
 PF01423	PF12220
 PF01423	PF03517
 PF01423	PF06220
 PF14894	PF14894
 PF14894	PF14438
 PF05391	PF16842
 PF11774	PF11774
 PF06453	PF06453
 PF00932	PF00932
 PF04180	PF04950
 PF04180	PF01248
 PF04180	PF00203
 PF07813	PF07813
 PF03194	PF03194
 PF03194	PF19097
 PF10284	PF10285
 PF12893	PF12893
 PF00677	PF00677
 PF18242	PF18242
 PF00894	PF00894
 PF09308	PF09308
 PF09308	PF13407
 PF02664	PF02664
 PF18285	PF18285
 PF08391	PF08391
 PF00206	PF00206
 PF02278	PF02884
 PF02278	PF08124
 PF02278	PF09093
 PF00221	PF00221
 PF09093	PF09092
 PF09092	PF09093
 PF00062	PF00041
 PF00062	PF00062
 PF00062	PF09864
 PF00062	PF13739
 PF00062	PF14604
 PF00062	PF01336
 PF00062	PF07686
 PF09043	PF09043
 PF09043	PF16552
 PF09043	PF16554
 PF03641	PF03641
 PF01476	PF01476
 PF01476	PF00877
 PF01476	PF07686
 PF01476	PF03734
 PF13702	PF13702
 PF13702	PF00877
 PF03466	PF03466
 PF01186	PF00530
 PF13434	PF13434
 PF02401	PF02401
 PF18342	PF17890
 PF03816	PF03816
 PF04397	PF04397
 PF07385	PF07385
 PF18517	PF18517
 PF10242	PF10242
 PF15518	PF15518
 PF12216	PF12216
 PF11099	PF11099
 PF11099	PF15826
 PF11624	PF11624
 PF11624	PF14586
 PF08367	PF08367
 PF08367	PF00675
 PF08367	PF05193
 PF09213	PF09213
 PF17291	PF13402
 PF16217	PF16217
 PF16217	PF09471
 PF09245	PF09245
 PF09245	PF00993
 PF09245	PF00969
 PF09245	PF07686
 PF02847	PF08312
 PF02847	PF02847
 PF02847	PF10597
 PF02847	PF10596
 PF07476	PF07476
 PF07476	PF05034
 PF03281	PF03281
 PF03281	PF20266
 PF20266	PF20266
 PF12464	PF12464
 PF09028	PF09028
 PF12704	PF12704
 PF01823	PF01823
 PF01823	PF18684
 PF01823	PF07678
 PF01823	PF00090
 PF01823	PF06101
 PF01661	PF12379
 PF01661	PF01661
 PF05557	PF05557
 PF08311	PF08311
 PF08311	PF00400
 PF08171	PF08171
 PF08171	PF00400
 PF13017	PF13017
 PF02545	PF02545
 PF09174	PF09174
 PF09174	PF04997
 PF09174	PF05158
 PF14437	PF14437
 PF20156	PF20157
 PF20156	PF01973
 PF01454	PF01454
 PF01454	PF07574
 PF09282	PF02792
 PF09282	PF00076
 PF02792	PF02792
 PF02792	PF00076
 PF15077	PF15077
 PF15077	PF15101
 PF01274	PF01274
 PF12819	PF12819
 PF12819	PF05498
 PF14785	PF01547
 PF00390	PF00390
 PF00390	PF03949
 PF03949	PF00390
 PF03949	PF03949
 PF03949	PF01515
 PF18703	PF00656
 PF16657	PF16657
 PF16957	PF16957
 PF16957	PF06833
 PF00629	PF00047
 PF00629	PF00629
 PF10434	PF00069
 PF02330	PF00040
 PF02330	PF02330
 PF09596	PF20144
 PF02157	PF02157
 PF01232	PF08125
 PF08125	PF08125
 PF01575	PF01575
 PF01575	PF13452
 PF01575	PF16073
 PF13452	PF01575
 PF13452	PF13452
 PF13452	PF16073
 PF03642	PF00089
 PF03999	PF03999
 PF03999	PF00091
 PF03999	PF03953
 PF01124	PF01124
 PF08923	PF03259
 PF19687	PF19687
 PF01047	PF01047
 PF01047	PF00480
 PF12802	PF12802
 PF10564	PF10564
 PF02064	PF02064
 PF02064	PF01547
 PF06391	PF00069
 PF06391	PF03874
 PF06391	PF17121
 PF10221	PF13519
 PF16449	PF16449
 PF01554	PF01554
 PF01554	PF07686
 PF00917	PF00917
 PF06303	PF06303
 PF06303	PF17414
 PF17414	PF17414
 PF10393	PF10393
 PF00661	PF00661
 PF04014	PF04014
 PF04014	PF02452
 PF04014	PF01850
 PF04014	PF15714
 PF04014	PF07686
 PF03819	PF03819
 PF12643	PF12643
 PF01429	PF01429
 PF01429	PF00249
 PF14048	PF16563
 PF08523	PF04758
 PF08523	PF00189
 PF08523	PF00163
 PF08523	PF01479
 PF17883	PF17883
 PF13244	PF20501
 PF13244	PF04039
 PF13244	PF04066
 PF13244	PF00420
 PF20501	PF04039
 PF20501	PF04066
 PF20501	PF00420
 PF20501	PF00361
 PF20501	PF00662
 PF20243	PF20243
 PF03062	PF03062
 PF03062	PF00550
 PF03062	PF07686
 PF02820	PF02820
 PF05292	PF05292
 PF05292	PF17408
 PF17408	PF17408
 PF02289	PF02289
 PF13072	PF13072
 PF12341	PF12341
 PF12341	PF05916
 PF00493	PF00493
 PF00493	PF18263
 PF00493	PF17855
 PF00493	PF14551
 PF00493	PF17207
 PF00493	PF14629
 PF00493	PF05916
 PF12619	PF12619
 PF18263	PF17855
 PF18263	PF14629
 PF18263	PF14630
 PF17855	PF14629
 PF17855	PF14630
 PF17855	PF05460
 PF14551	PF14551
 PF14551	PF17207
 PF14551	PF05916
 PF17207	PF17207
 PF00015	PF00015
 PF18509	PF18509
 PF06100	PF06100
 PF10117	PF10117
 PF02249	PF02745
 PF02249	PF02783
 PF02249	PF02240
 PF02745	PF02745
 PF02745	PF02241
 PF02745	PF02783
 PF02745	PF02240
 PF02241	PF02783
 PF02241	PF02240
 PF02783	PF02783
 PF02783	PF02240
 PF04678	PF04678
 PF04678	PF07686
 PF18376	PF18376
 PF02315	PF13360
 PF12519	PF11801
 PF04349	PF04349
 PF06433	PF06433
 PF06433	PF02975
 PF03308	PF03308
 PF05389	PF05389
 PF05223	PF03717
 PF05223	PF00905
 PF10744	PF10018
 PF10744	PF07544
 PF09748	PF08638
 PF09748	PF10278
 PF09748	PF11221
 PF09748	PF04934
 PF09748	PF05983
 PF09748	PF08633
 PF10280	PF10280
 PF10280	PF10156
 PF10280	PF09637
 PF10280	PF06179
 PF10280	PF11594
 PF10280	PF11315
 PF10280	PF10232
 PF06333	PF11597
 PF08638	PF10156
 PF08638	PF10278
 PF08638	PF11221
 PF08638	PF05669
 PF08638	PF10018
 PF08638	PF05983
 PF08638	PF00069
 PF08638	PF08633
 PF09606	PF11635
 PF09606	PF11573
 PF09606	PF11277
 PF09606	PF11568
 PF11635	PF11635
 PF11635	PF11573
 PF11635	PF11277
 PF11635	PF11265
 PF11635	PF11568
 PF11635	PF08689
 PF10156	PF10156
 PF10156	PF09637
 PF10156	PF08612
 PF10156	PF06179
 PF10156	PF11315
 PF10156	PF05669
 PF10156	PF10018
 PF10156	PF04934
 PF10156	PF05983
 PF10156	PF10232
 PF10156	PF05001
 PF10156	PF03874
 PF09637	PF09637
 PF09637	PF08612
 PF09637	PF06179
 PF09637	PF10232
 PF09637	PF00623
 PF10278	PF05983
 PF08612	PF08612
 PF08612	PF11571
 PF08612	PF01193
 PF11221	PF11221
 PF11221	PF15693
 PF11221	PF10018
 PF11221	PF05983
 PF11221	PF07544
 PF06179	PF06179
 PF06179	PF11594
 PF06179	PF11315
 PF06179	PF04934
 PF06179	PF10232
 PF11573	PF11277
 PF11573	PF11265
 PF11573	PF07686
 PF11277	PF11277
 PF15693	PF05983
 PF11594	PF11568
 PF11594	PF11315
 PF11568	PF11568
 PF11568	PF11315
 PF11315	PF11315
 PF05669	PF05669
 PF05669	PF10018
 PF05669	PF05983
 PF05669	PF10232
 PF05669	PF05001
 PF10018	PF04934
 PF10018	PF05983
 PF10018	PF07544
 PF08689	PF08689
 PF04934	PF04934
 PF04934	PF10232
 PF04934	PF00069
 PF04934	PF05001
 PF04934	PF08633
 PF05983	PF05983
 PF05983	PF10232
 PF05983	PF05001
 PF05983	PF08633
 PF10232	PF10232
 PF10232	PF03874
 PF10376	PF10376
 PF10376	PF07061
 PF15163	PF10274
 PF06236	PF00264
 PF02065	PF02065
 PF16499	PF16499
 PF16499	PF17450
 PF16499	PF17801
 PF16499	PF00652
 PF01372	PF01372
 PF01875	PF01875
 PF02964	PF02332
 PF05053	PF05053
 PF03243	PF03243
 PF00376	PF09278
 PF09278	PF09278
 PF09278	PF13411
 PF13411	PF13411
 PF13411	PF04546
 PF13591	PF13591
 PF10185	PF10185
 PF06060	PF07686
 PF01676	PF01676
 PF00149	PF17808
 PF00149	PF00149
 PF00149	PF14008
 PF00149	PF04152
 PF00149	PF07923
 PF00149	PF00595
 PF00149	PF17817
 PF00149	PF10488
 PF00149	PF15276
 PF00149	PF08321
 PF00149	PF00160
 PF00149	PF03095
 PF00149	PF16656
 PF00149	PF13558
 PF00149	PF12320
 PF00149	PF16891
 PF00149	PF04177
 PF00149	PF04176
 PF00149	PF00515
 PF00149	PF13431
 PF00149	PF07686
 PF00149	PF13519
 PF12850	PF12850
 PF12850	PF03635
 PF14582	PF14582
 PF14008	PF14008
 PF13801	PF13801
 PF06652	PF06652
 PF01420	PF01420
 PF01420	PF02384
 PF01420	PF08684
 PF13636	PF17126
 PF02086	PF02086
 PF05971	PF05971
 PF08241	PF08241
 PF08241	PF13489
 PF08241	PF13847
 PF08241	PF17987
 PF08241	PF00177
 PF08241	PF03966
 PF08242	PF08242
 PF08421	PF08484
 PF08421	PF13489
 PF08484	PF08484
 PF08484	PF13489
 PF09445	PF09445
 PF10294	PF10294
 PF12692	PF12692
 PF00891	PF00891
 PF13489	PF13489
 PF13578	PF13578
 PF13649	PF13649
 PF13649	PF07109
 PF02636	PF02636
 PF01596	PF01596
 PF05430	PF05430
 PF13847	PF13847
 PF13847	PF10119
 PF13847	PF17827
 PF13847	PF00472
 PF10017	PF10017
 PF02390	PF02390
 PF03492	PF03492
 PF05148	PF05148
 PF08003	PF08003
 PF05891	PF05891
 PF14314	PF14318
 PF14314	PF00946
 PF14314	PF03012
 PF14314	PF07686
 PF04452	PF04452
 PF04452	PF20260
 PF10672	PF10672
 PF10672	PF01472
 PF10672	PF17785
 PF10672	PF01170
 PF04013	PF04013
 PF02598	PF02598
 PF01189	PF13636
 PF01189	PF01189
 PF01189	PF17125
 PF01189	PF01029
 PF01189	PF01472
 PF01189	PF17126
 PF01189	PF17833
 PF17125	PF13636
 PF17125	PF17126
 PF10119	PF13847
 PF08267	PF08267
 PF08267	PF01717
